id,street,ward,district,city,code
8379,None,chu phan,me linh,ha noi,HN
8380,None,dai thinh,me linh,ha noi,HN
8381,None,hoang kim,me linh,ha noi,HN
8382,None,kim hoa,me linh,ha noi,HN
8383,None,lien mac,me linh,ha noi,HN
8384,None,me linh,me linh,ha noi,HN
8385,None,quang minh,me linh,ha noi,HN
8386,None,tam dong,me linh,ha noi,HN
8387,None,thach da,me linh,ha noi,HN
8388,None,thanh lam,me linh,ha noi,HN
8389,None,tien phong,me linh,ha noi,HN
8390,None,tien thang,me linh,ha noi,HN
8391,None,tien thinh,me linh,ha noi,HN
8392,None,trang viet,me linh,ha noi,HN
8393,None,tu lap,me linh,ha noi,HN
8394,None,van khe,me linh,ha noi,HN
8395,None,van yen,me linh,ha noi,HN
8414,None,None,me linh,ha noi,HN
8415,quoc lo 21b,None,my duc,ha noi,HN
8416,None,an my,my duc,ha noi,HN
8417,None,an phu,my duc,ha noi,HN
8418,None,an tien,my duc,ha noi,HN
8419,None,bot xuyen,my duc,ha noi,HN
8420,None,dai hung,my duc,ha noi,HN
8421,None,dai nghia,my duc,ha noi,HN
8422,None,doc tin,my duc,ha noi,HN
8423,None,dong tam,my duc,ha noi,HN
8424,None,hong son,my duc,ha noi,HN
8425,None,hop thanh,my duc,ha noi,HN
8426,None,hop tien,my duc,ha noi,HN
8427,None,hung tien,my duc,ha noi,HN
8428,None,huong son,my duc,ha noi,HN
8429,None,le thanh,my duc,ha noi,HN
8430,None,my thanh,my duc,ha noi,HN
8431,None,phu luu te,my duc,ha noi,HN
8432,None,phuc lam,my duc,ha noi,HN
8433,None,phung xa,my duc,ha noi,HN
8434,None,thuong lam,my duc,ha noi,HN
8435,None,tuy lai,my duc,ha noi,HN
8436,None,van kim,my duc,ha noi,HN
8437,None,xuy xa,my duc,ha noi,HN
8438,duong 41,None,nam tu liem,ha noi,HN
8439,duong 70,None,nam tu liem,ha noi,HN
8440,an hai 4,None,nam tu liem,ha noi,HN
8441,b6,None,nam tu liem,ha noi,HN
8442,binh hoa 7,None,nam tu liem,ha noi,HN
8443,bui xuan phai,None,nam tu liem,ha noi,HN
8444,c18,None,nam tu liem,ha noi,HN
8445,cao xuan huy,None,nam tu liem,ha noi,HN
8446,cau coc,None,nam tu liem,ha noi,HN
8447,cau dien,None,nam tu liem,ha noi,HN
8448,cau thang long,None,nam tu liem,ha noi,HN
8449,chau van liem,None,nam tu liem,ha noi,HN
8450,cn1,None,nam tu liem,ha noi,HN
8451,cn2,None,nam tu liem,ha noi,HN
8452,cn3,None,nam tu liem,ha noi,HN
8453,cn4,None,nam tu liem,ha noi,HN
8454,cn5,None,nam tu liem,ha noi,HN
8455,cn6,None,nam tu liem,ha noi,HN
8456,cn7,None,nam tu liem,ha noi,HN
8457,cn8,None,nam tu liem,ha noi,HN
8458,cn9,None,nam tu liem,ha noi,HN
8459,cuong kien,None,nam tu liem,ha noi,HN
8460,dai linh,None,nam tu liem,ha noi,HN
8461,dai lo thang long,None,nam tu liem,ha noi,HN
8462,dai mo,None,nam tu liem,ha noi,HN
8463,de dong ngac,None,nam tu liem,ha noi,HN
8464,dinh quan,None,nam tu liem,ha noi,HN
8465,dinh thon,None,nam tu liem,ha noi,HN
8466,do dinh thien,None,nam tu liem,ha noi,HN
8467,do duc duc,None,nam tu liem,ha noi,HN
8468,do xuan hop,None,nam tu liem,ha noi,HN
8469,dong bat,None,nam tu liem,ha noi,HN
8470,dong me,None,nam tu liem,ha noi,HN
8471,giao quang,None,nam tu liem,ha noi,HN
8472,ha ba tuong,None,nam tu liem,ha noi,HN
8473,ham nghi,None,nam tu liem,ha noi,HN
8474,ho tung mau,None,nam tu liem,ha noi,HN
8475,hoa lo,None,nam tu liem,ha noi,HN
8476,hoai thanh,None,nam tu liem,ha noi,HN
8477,hoe thi,None,nam tu liem,ha noi,HN
8478,huu hung,None,nam tu liem,ha noi,HN
8479,k1,None,nam tu liem,ha noi,HN
8480,k1b,None,nam tu liem,ha noi,HN
8481,k2,None,nam tu liem,ha noi,HN
8482,k3,None,nam tu liem,ha noi,HN
8483,k32,None,nam tu liem,ha noi,HN
8484,k4,None,nam tu liem,ha noi,HN
8485,lang hoa lac,None,nam tu liem,ha noi,HN
8486,le duc tho,None,nam tu liem,ha noi,HN
8487,le duy hien,None,nam tu liem,ha noi,HN
8488,le quang dao,None,nam tu liem,ha noi,HN
8489,le van luong,None,nam tu liem,ha noi,HN
8490,lien co,None,nam tu liem,ha noi,HN
8491,luong the vinh,None,nam tu liem,ha noi,HN
8492,luu huu phuoc,None,nam tu liem,ha noi,HN
8493,luu uc,None,nam tu liem,ha noi,HN
8494,me tri,None,nam tu liem,ha noi,HN
8495,me tri ha,None,nam tu liem,ha noi,HN
8496,me tri thuong,None,nam tu liem,ha noi,HN
8497,mieu dam,None,nam tu liem,ha noi,HN
8498,mieu nha,None,nam tu liem,ha noi,HN
8499,my dinh,None,nam tu liem,ha noi,HN
8500,ngan hang,None,nam tu liem,ha noi,HN
8501,ngoa long,None,nam tu liem,ha noi,HN
8502,ngoc dai,None,nam tu liem,ha noi,HN
8503,ngoc mach,None,nam tu liem,ha noi,HN
8504,ngoc truc,None,nam tu liem,ha noi,HN
8505,nguyen canh hop,None,nam tu liem,ha noi,HN
8506,nguyen co thach,None,nam tu liem,ha noi,HN
8507,nguyen dong chi,None,nam tu liem,ha noi,HN
8508,nguyen hoang,None,nam tu liem,ha noi,HN
8509,nguyen trai,None,nam tu liem,ha noi,HN
8510,nguyen van xo,None,nam tu liem,ha noi,HN
8511,nhan my,None,nam tu liem,ha noi,HN
8512,nhon,None,nam tu liem,ha noi,HN
8513,nhue giang,None,nam tu liem,ha noi,HN
8514,nong lam,None,nam tu liem,ha noi,HN
8515,pham hung,None,nam tu liem,ha noi,HN
8516,pham van dong,None,nam tu liem,ha noi,HN
8517,phu do,None,nam tu liem,ha noi,HN
8518,phu ha,None,nam tu liem,ha noi,HN
8519,phu my,None,nam tu liem,ha noi,HN
8520,phu thu,None,nam tu liem,ha noi,HN
8521,phuc dien,None,nam tu liem,ha noi,HN
8522,phung khoang,None,nam tu liem,ha noi,HN
8523,phuong canh,None,nam tu liem,ha noi,HN
8524,quang tien,None,nam tu liem,ha noi,HN
8525,quoc lo 32,None,nam tu liem,ha noi,HN
8526,quoc lo 70,None,nam tu liem,ha noi,HN
8527,tan my,None,nam tu liem,ha noi,HN
8528,tan xuan,None,nam tu liem,ha noi,HN
8529,tang thiet giap,None,nam tu liem,ha noi,HN
8530,tay mo,None,nam tu liem,ha noi,HN
8531,thanh binh,None,nam tu liem,ha noi,HN
8532,thi cam,None,nam tu liem,ha noi,HN
8533,thien hien,None,nam tu liem,ha noi,HN
8534,thien thanh,None,nam tu liem,ha noi,HN
8535,tinh lo 72,None,nam tu liem,ha noi,HN
8536,to huu,None,nam tu liem,ha noi,HN
8537,ton that thuyet,None,nam tu liem,ha noi,HN
8538,tran binh,None,nam tu liem,ha noi,HN
8539,tran huu duc,None,nam tu liem,ha noi,HN
8540,tran quang dao,None,nam tu liem,ha noi,HN
8541,tran tan moi,None,nam tu liem,ha noi,HN
8542,tran van can,None,nam tu liem,ha noi,HN
8543,tran van lai,None,nam tu liem,ha noi,HN
8544,tran vy,None,nam tu liem,ha noi,HN
8545,trung van,None,nam tu liem,ha noi,HN
8546,tu hoang,None,nam tu liem,ha noi,HN
8547,vu huu loi,None,nam tu liem,ha noi,HN
8548,vu quynh,None,nam tu liem,ha noi,HN
8549,vuon cam,None,nam tu liem,ha noi,HN
8550,xom chua,None,nam tu liem,ha noi,HN
8551,xuan la,None,nam tu liem,ha noi,HN
8552,xuan phuong,None,nam tu liem,ha noi,HN
8553,yen hoa dai mo,None,nam tu liem,ha noi,HN
8554,None,cau dien,nam tu liem,ha noi,HN
8555,None,dai mo,nam tu liem,ha noi,HN
8556,None,me tri,nam tu liem,ha noi,HN
8557,None,my dinh 1,nam tu liem,ha noi,HN
8558,None,my dinh 2,nam tu liem,ha noi,HN
8559,None,phu do,nam tu liem,ha noi,HN
8560,None,phuong canh,nam tu liem,ha noi,HN
8561,None,tay mo,nam tu liem,ha noi,HN
8562,None,trung van,nam tu liem,ha noi,HN
8563,None,xuan phuong,nam tu liem,ha noi,HN
8636,None,None,nam tu liem,ha noi,HN
8637,duong 1,None,phu xuyen,ha noi,HN
8638,duong 73,None,phu xuyen,ha noi,HN
8639,lien thong,None,phu xuyen,ha noi,HN
8640,quoc lo 1a,None,phu xuyen,ha noi,HN
8641,truyen thong,None,phu xuyen,ha noi,HN
8642,None,bach ha,phu xuyen,ha noi,HN
8643,None,chau can,phu xuyen,ha noi,HN
8644,None,chuyen my,phu xuyen,ha noi,HN
8645,None,dai thang,phu xuyen,ha noi,HN
8646,None,dai xuyen,phu xuyen,ha noi,HN
8647,None,hoang long,phu xuyen,ha noi,HN
8648,None,hong minh,phu xuyen,ha noi,HN
8649,None,hong thai,phu xuyen,ha noi,HN
8650,None,khai thai,phu xuyen,ha noi,HN
8651,None,minh tan,phu xuyen,ha noi,HN
8652,None,nam phong,phu xuyen,ha noi,HN
8653,None,nam trieu,phu xuyen,ha noi,HN
8654,None,phu minh,phu xuyen,ha noi,HN
8655,None,phu tuc,phu xuyen,ha noi,HN
8656,None,phu xuyen,phu xuyen,ha noi,HN
8657,None,phu yen,phu xuyen,ha noi,HN
8658,None,phuc tien,phu xuyen,ha noi,HN
8659,None,phuong duc,phu xuyen,ha noi,HN
8660,None,quang lang,phu xuyen,ha noi,HN
8661,None,quang trung,phu xuyen,ha noi,HN
8662,None,son ha,phu xuyen,ha noi,HN
8663,None,tan dan,phu xuyen,ha noi,HN
8664,None,thuy phu,phu xuyen,ha noi,HN
8665,None,tri thuy,phu xuyen,ha noi,HN
8666,None,tri trung,phu xuyen,ha noi,HN
8667,None,van hoang,phu xuyen,ha noi,HN
8668,None,van nhan,phu xuyen,ha noi,HN
8669,None,van tu,phu xuyen,ha noi,HN
8670,None,None,phu xuyen,ha noi,HN
8671,quoc lo 32,None,phuc tho,ha noi,HN
8672,tinh lo 419,None,phuc tho,ha noi,HN
8673,None,cam dinh,phuc tho,ha noi,HN
8674,None,gach,phuc tho,ha noi,HN
8675,None,hat mon,phuc tho,ha noi,HN
8676,None,hiep thuan,phuc tho,ha noi,HN
8677,None,lien hiep,phuc tho,ha noi,HN
8678,None,long xuyen,phuc tho,ha noi,HN
8679,None,ngoc tao,phuc tho,ha noi,HN
8680,None,phuc hoa,phuc tho,ha noi,HN
8681,None,phuc tho,phuc tho,ha noi,HN
8682,None,phung thuong,phuc tho,ha noi,HN
8683,None,phuong do,phuc tho,ha noi,HN
8684,None,sen chieu,phuc tho,ha noi,HN
8685,None,tam hiep,phuc tho,ha noi,HN
8686,None,tam thuan,phuc tho,ha noi,HN
8687,None,thanh da,phuc tho,ha noi,HN
8688,None,tho loc,phuc tho,ha noi,HN
8689,None,thuong coc,phuc tho,ha noi,HN
8690,None,tich giang,phuc tho,ha noi,HN
8691,None,trach my loc,phuc tho,ha noi,HN
8692,None,van ha,phuc tho,ha noi,HN
8693,None,van nam,phuc tho,ha noi,HN
8694,None,van phuc,phuc tho,ha noi,HN
8695,None,vong xuyen,phuc tho,ha noi,HN
8696,None,xuan phu,phuc tho,ha noi,HN
8697,None,None,phuc tho,ha noi,HN
8698,duong 21,None,quoc oai,ha noi,HN
8699,duong 21a,None,quoc oai,ha noi,HN
8700,duong 421b,None,quoc oai,ha noi,HN
8701,dai lo thang long,None,quoc oai,ha noi,HN
8702,dong but,None,quoc oai,ha noi,HN
8703,dong lu,None,quoc oai,ha noi,HN
8704,ho chi minh,None,quoc oai,ha noi,HN
8705,lang hoa lac,None,quoc oai,ha noi,HN
8706,quoc lo 21,None,quoc oai,ha noi,HN
8707,quoc lo 21a,None,quoc oai,ha noi,HN
8708,quoc lo 32,None,quoc oai,ha noi,HN
8709,tinh lo 421b,None,quoc oai,ha noi,HN
8710,yen quan,None,quoc oai,ha noi,HN
8711,None,can huu,quoc oai,ha noi,HN
8712,None,cong hoa,quoc oai,ha noi,HN
8713,None,dai thanh,quoc oai,ha noi,HN
8714,None,dong quang,quoc oai,ha noi,HN
8715,None,dong xuan,quoc oai,ha noi,HN
8716,None,dong yen,quoc oai,ha noi,HN
8717,None,hoa thach,quoc oai,ha noi,HN
8718,None,liep tuyet,quoc oai,ha noi,HN
8719,None,nghia huong,quoc oai,ha noi,HN
8720,None,ngoc liep,quoc oai,ha noi,HN
8721,None,ngoc my,quoc oai,ha noi,HN
8722,None,phu cat,quoc oai,ha noi,HN
8723,None,phu man,quoc oai,ha noi,HN
8724,None,phuong cach,quoc oai,ha noi,HN
8725,None,quoc oai,quoc oai,ha noi,HN
8726,None,sai son,quoc oai,ha noi,HN
8727,None,tan hoa,quoc oai,ha noi,HN
8728,None,tan phu,quoc oai,ha noi,HN
8729,None,thach than,quoc oai,ha noi,HN
8730,None,tuyet nghia,quoc oai,ha noi,HN
8731,None,yen son,quoc oai,ha noi,HN
8735,None,None,quoc oai,ha noi,HN
8736,duong 1,None,soc son,ha noi,HN
8737,duong 14,None,soc son,ha noi,HN
8738,duong 16,None,soc son,ha noi,HN
8739,duong 18,None,soc son,ha noi,HN
8740,duong 2,None,soc son,ha noi,HN
8741,duong 3,None,soc son,ha noi,HN
8742,duong 35,None,soc son,ha noi,HN
8743,da phuc,None,soc son,ha noi,HN
8744,den giong,None,soc son,ha noi,HN
8745,dong lai,None,soc son,ha noi,HN
8746,dong quan,None,soc son,ha noi,HN
8747,kim anh,None,soc son,ha noi,HN
8748,mieu tho,None,soc son,ha noi,HN
8749,nui doi,None,soc son,ha noi,HN
8750,phu ma,None,soc son,ha noi,HN
8751,phu tang,None,soc son,ha noi,HN
8752,quoc lo 14,None,soc son,ha noi,HN
8753,quoc lo 16,None,soc son,ha noi,HN
8754,quoc lo 2,None,soc son,ha noi,HN
8755,quoc lo 3,None,soc son,ha noi,HN
8756,quoc lo 35,None,soc son,ha noi,HN
8757,quoc lo 71,None,soc son,ha noi,HN
8758,quoc lo 9,None,soc son,ha noi,HN
8759,tan phu,None,soc son,ha noi,HN
8760,tan trai,None,soc son,ha noi,HN
8761,thach loi,None,soc son,ha noi,HN
8762,than nhan trung,None,soc son,ha noi,HN
8763,tinh lo 131,None,soc son,ha noi,HN
8764,tinh lo 135,None,soc son,ha noi,HN
8765,tinh lo 270,None,soc son,ha noi,HN
8766,tinh lo 296,None,soc son,ha noi,HN
8767,tinh lo 35,None,soc son,ha noi,HN
8768,None,bac phu,soc son,ha noi,HN
8769,None,bac son,soc son,ha noi,HN
8770,None,dong xuan,soc son,ha noi,HN
8771,None,duc hoa,soc son,ha noi,HN
8772,None,hien ninh,soc son,ha noi,HN
8773,None,hong ky,soc son,ha noi,HN
8774,None,kim lu,soc son,ha noi,HN
8775,None,mai dinh,soc son,ha noi,HN
8776,None,minh phu,soc son,ha noi,HN
8777,None,minh tri,soc son,ha noi,HN
8778,None,nam son,soc son,ha noi,HN
8779,None,phu cuong,soc son,ha noi,HN
8780,None,phu linh,soc son,ha noi,HN
8781,None,phu lo,soc son,ha noi,HN
8782,None,phu minh,soc son,ha noi,HN
8783,None,quang tien,soc son,ha noi,HN
8784,None,soc son,soc son,ha noi,HN
8785,None,tan dan,soc son,ha noi,HN
8786,None,tan hung,soc son,ha noi,HN
8787,None,tan minh,soc son,ha noi,HN
8788,None,thanh xuan,soc son,ha noi,HN
8789,None,tien duoc,soc son,ha noi,HN
8790,None,trung gia,soc son,ha noi,HN
8791,None,viet long,soc son,ha noi,HN
8792,None,xuan giang,soc son,ha noi,HN
8793,None,xuan thu,soc son,ha noi,HN
8794,None,None,soc son,ha noi,HN
8795,duong 1,None,son tay,ha noi,HN
8796,duong 21,None,son tay,ha noi,HN
8797,duong 418,None,son tay,ha noi,HN
8798,duong 87,None,son tay,ha noi,HN
8799,bui thi xuan,None,son tay,ha noi,HN
8800,cau tri,None,son tay,ha noi,HN
8801,chua thong,None,son tay,ha noi,HN
8802,dinh tien hoang,None,son tay,ha noi,HN
8803,doc ngu,None,son tay,ha noi,HN
8804,duong be tong cao trung,None,son tay,ha noi,HN
8805,duong lam,None,son tay,ha noi,HN
8806,hoang dieu,None,son tay,ha noi,HN
8807,la thanh,None,son tay,ha noi,HN
8808,lac son,None,son tay,ha noi,HN
8809,lang hoa lac,None,son tay,ha noi,HN
8810,le loi,None,son tay,ha noi,HN
8811,le trong tan,None,son tay,ha noi,HN
8812,ngo quyen,None,son tay,ha noi,HN
8813,nguyen thai hoc,None,son tay,ha noi,HN
8814,pham hong thai,None,son tay,ha noi,HN
8815,pham ngu lao,None,son tay,ha noi,HN
8816,pho duc chinh,None,son tay,ha noi,HN
8817,pho hang,None,son tay,ha noi,HN
8818,phu nhi,None,son tay,ha noi,HN
8819,phung khac khoan,None,son tay,ha noi,HN
8820,quang trung,None,son tay,ha noi,HN
8821,quoc lo 21a,None,son tay,ha noi,HN
8822,quoc lo 32,None,son tay,ha noi,HN
8823,quoc lo 71,None,son tay,ha noi,HN
8824,thanh vi,None,son tay,ha noi,HN
8825,tinh lo 414,None,son tay,ha noi,HN
8826,tinh lo 416,None,son tay,ha noi,HN
8827,tinh lo 73,None,son tay,ha noi,HN
8828,tinh lo 84,None,son tay,ha noi,HN
8829,tran hung dao,None,son tay,ha noi,HN
8830,trung son tram,None,son tay,ha noi,HN
8831,trung vuong,None,son tay,ha noi,HN
8832,tung thien,None,son tay,ha noi,HN
8833,van gia,None,son tay,ha noi,HN
8834,vi thuy,None,son tay,ha noi,HN
8835,vinh thuy,None,son tay,ha noi,HN
8836,None,co dong,son tay,ha noi,HN
8837,None,duong lam,son tay,ha noi,HN
8838,None,kim son,son tay,ha noi,HN
8839,None,le loi,son tay,ha noi,HN
8840,None,ngo quyen,son tay,ha noi,HN
8841,None,phu thinh,son tay,ha noi,HN
8842,None,quang trung,son tay,ha noi,HN
8843,None,son dong,son tay,ha noi,HN
8844,None,son loc,son tay,ha noi,HN
8845,None,thanh my,son tay,ha noi,HN
8846,None,trung hung,son tay,ha noi,HN
8847,None,trung son tram,son tay,ha noi,HN
8848,None,vien son,son tay,ha noi,HN
8849,None,xuan khanh,son tay,ha noi,HN
8850,None,xuan son,son tay,ha noi,HN
8852,None,None,son tay,ha noi,HN
8853,duong 47,None,tay ho,ha noi,HN
8854,an duong,None,tay ho,ha noi,HN
8855,an duong vuong,None,tay ho,ha noi,HN
8856,an phu dong 27,None,tay ho,ha noi,HN
8857,an thanh 2,None,tay ho,ha noi,HN
8858,anh thanh 1,None,tay ho,ha noi,HN
8859,au co,None,tay ho,ha noi,HN
8860,buoi,None,tay ho,ha noi,HN
8861,dang thai mai,None,tay ho,ha noi,HN
8862,doc tam da,None,tay ho,ha noi,HN
8863,dong hung thuan 6,None,tay ho,ha noi,HN
8864,hau lan,None,tay ho,ha noi,HN
8865,hiep thanh 13,None,tay ho,ha noi,HN
8866,ho sen,None,tay ho,ha noi,HN
8867,ho tay,None,tay ho,ha noi,HN
8868,hoang hoa tham,None,tay ho,ha noi,HN
8869,hoang quoc viet,None,tay ho,ha noi,HN
8870,hong ha,None,tay ho,ha noi,HN
8871,lac chinh,None,tay ho,ha noi,HN
8872,lac long quan,None,tay ho,ha noi,HN
8873,loc hoa,None,tay ho,ha noi,HN
8874,ly ong trong,None,tay ho,ha noi,HN
8875,mai xuan thuong,None,tay ho,ha noi,HN
8876,minh huong,None,tay ho,ha noi,HN
8877,muong khai,None,tay ho,ha noi,HN
8878,nghi tam,None,tay ho,ha noi,HN
8879,nguyen dinh thi,None,tay ho,ha noi,HN
8880,nguyen hoang ton,None,tay ho,ha noi,HN
8881,nguyen huy chuong,None,tay ho,ha noi,HN
8882,nguyen khanh,None,tay ho,ha noi,HN
8883,nhat chieu,None,tay ho,ha noi,HN
8884,nuoc phan lan,None,tay ho,ha noi,HN
8885,phu gia,None,tay ho,ha noi,HN
8886,phu xa,None,tay ho,ha noi,HN
8887,phuc hoa,None,tay ho,ha noi,HN
8888,quang an,None,tay ho,ha noi,HN
8889,quang ba,None,tay ho,ha noi,HN
8890,quang khanh,None,tay ho,ha noi,HN
8891,tan ap,None,tay ho,ha noi,HN
8892,tan chanh hiep 16,None,tay ho,ha noi,HN
8893,tan thoi hiep 10,None,tay ho,ha noi,HN
8894,tay ho,None,tay ho,ha noi,HN
8895,thanh loc 27,None,tay ho,ha noi,HN
8896,thanh nien,None,tay ho,ha noi,HN
8897,thanh xuan 21,None,tay ho,ha noi,HN
8898,thuong thuy,None,tay ho,ha noi,HN
8899,thuy khue,None,tay ho,ha noi,HN
8900,to ngoc van,None,tay ho,ha noi,HN
8901,trai ga,None,tay ho,ha noi,HN
8902,trich sai,None,tay ho,ha noi,HN
8903,trinh cong son,None,tay ho,ha noi,HN
8904,tu hoa,None,tay ho,ha noi,HN
8905,tu lien,None,tay ho,ha noi,HN
8906,van cao,None,tay ho,ha noi,HN
8907,vanh dai 2,None,tay ho,ha noi,HN
8908,ve ho,None,tay ho,ha noi,HN
8909,ven ho,None,tay ho,ha noi,HN
8910,vo chi cong,None,tay ho,ha noi,HN
8911,vong thi,None,tay ho,ha noi,HN
8912,xom chua,None,tay ho,ha noi,HN
8913,xuan dieu,None,tay ho,ha noi,HN
8914,xuan dinh,None,tay ho,ha noi,HN
8915,xuan la,None,tay ho,ha noi,HN
8916,yen hoa,None,tay ho,ha noi,HN
8917,yen phu,None,tay ho,ha noi,HN
8918,None,buoi,tay ho,ha noi,HN
8919,None,nhat tan,tay ho,ha noi,HN
8920,None,phu thuong,tay ho,ha noi,HN
8921,None,quang an,tay ho,ha noi,HN
8922,None,thuy khue,tay ho,ha noi,HN
8923,None,tu lien,tay ho,ha noi,HN
8924,None,xuan la,tay ho,ha noi,HN
8925,None,yen phu,tay ho,ha noi,HN
8952,None,None,tay ho,ha noi,HN
8953,duong 21,None,thach that,ha noi,HN
8954,duong 8/3,None,thach that,ha noi,HN
8955,duong 84,None,thach that,ha noi,HN
8956,can tho,None,thach that,ha noi,HN
8957,dai lo thang long,None,thach that,ha noi,HN
8958,dong vang,None,thach that,ha noi,HN
8959,dt 446,None,thach that,ha noi,HN
8960,quoc lo 21a,None,thach that,ha noi,HN
8961,tinh lo 419,None,thach that,ha noi,HN
8962,tinh lo 420,None,thach that,ha noi,HN
8963,tinh lo 84,None,thach that,ha noi,HN
8964,None,binh phu,thach that,ha noi,HN
8965,None,binh yen,thach that,ha noi,HN
8966,None,cam yen,thach that,ha noi,HN
8967,None,can kiem,thach that,ha noi,HN
8968,None,canh nau,thach that,ha noi,HN
8969,None,chang son,thach that,ha noi,HN
8970,None,dai dong,thach that,ha noi,HN
8971,None,di nau,thach that,ha noi,HN
8972,None,dong truc,thach that,ha noi,HN
8973,None,ha bang,thach that,ha noi,HN
8974,None,huong ngai,thach that,ha noi,HN
8975,None,huu bang,thach that,ha noi,HN
8976,None,kim quan,thach that,ha noi,HN
8977,None,lai thuong,thach that,ha noi,HN
8978,None,lien quan,thach that,ha noi,HN
8979,None,phu kim,thach that,ha noi,HN
8980,None,phung xa,thach that,ha noi,HN
8981,None,tan xa,thach that,ha noi,HN
8982,None,thach hoa,thach that,ha noi,HN
8983,None,thach xa,thach that,ha noi,HN
8984,None,tien xuan,thach that,ha noi,HN
8985,None,yen binh,thach that,ha noi,HN
8986,None,yen trung,thach that,ha noi,HN
8991,None,None,thach that,ha noi,HN
8992,duong 21b,None,thanh oai,ha noi,HN
8993,quoc lo 21b,None,thanh oai,ha noi,HN
8994,quoc lo 71,None,thanh oai,ha noi,HN
8995,None,bich hoa,thanh oai,ha noi,HN
8996,None,binh minh,thanh oai,ha noi,HN
8997,None,cao duong,thanh oai,ha noi,HN
8998,None,cao vien,thanh oai,ha noi,HN
8999,None,cu khe,thanh oai,ha noi,HN
9000,None,dan hoa,thanh oai,ha noi,HN
9001,None,do dong,thanh oai,ha noi,HN
9002,None,hong duong,thanh oai,ha noi,HN
9003,None,kim an,thanh oai,ha noi,HN
9004,None,kim bai,thanh oai,ha noi,HN
9005,None,kim thu,thanh oai,ha noi,HN
9006,None,lien chau,thanh oai,ha noi,HN
9007,None,my hung,thanh oai,ha noi,HN
9008,None,phuong trung,thanh oai,ha noi,HN
9009,None,tam hung,thanh oai,ha noi,HN
9010,None,tan uoc,thanh oai,ha noi,HN
9011,None,thanh cao,thanh oai,ha noi,HN
9012,None,thanh mai,thanh oai,ha noi,HN
9013,None,thanh thuy,thanh oai,ha noi,HN
9014,None,thanh van,thanh oai,ha noi,HN
9015,None,xuan duong,thanh oai,ha noi,HN
9016,duong 1,None,thanh tri,ha noi,HN
9017,duong 21,None,thanh tri,ha noi,HN
9018,duong 70,None,thanh tri,ha noi,HN
9019,cau binh,None,thanh tri,ha noi,HN
9020,cau buou,None,thanh tri,ha noi,HN
9021,cau dau,None,thanh tri,ha noi,HN
9022,cau to,None,thanh tri,ha noi,HN
9023,chien thang,None,thanh tri,ha noi,HN
9024,co dien a,None,thanh tri,ha noi,HN
9025,co dien b,None,thanh tri,ha noi,HN
9026,cuong ngo,None,thanh tri,ha noi,HN
9027,de quai,None,thanh tri,ha noi,HN
9028,dong my,None,thanh tri,ha noi,HN
9029,huu hoa,None,thanh tri,ha noi,HN
9030,huu le,None,thanh tri,ha noi,HN
9031,huynh cung,None,thanh tri,ha noi,HN
9032,kim giang,None,thanh tri,ha noi,HN
9033,lac thi,None,thanh tri,ha noi,HN
9034,lien xa,None,thanh tri,ha noi,HN
9035,luu phai,None,thanh tri,ha noi,HN
9036,nghiem xuan yem,None,thanh tri,ha noi,HN
9037,ngoc hoi,None,thanh tri,ha noi,HN
9038,ngu hiep,None,thanh tri,ha noi,HN
9039,ngu nhac,None,thanh tri,ha noi,HN
9040,nguyen khoai,None,thanh tri,ha noi,HN
9041,nguyen khuyen,None,thanh tri,ha noi,HN
9042,nguyen xien,None,thanh tri,ha noi,HN
9043,nhi chau,None,thanh tri,ha noi,HN
9044,phan trong tue,None,thanh tri,ha noi,HN
9045,phap van,None,thanh tri,ha noi,HN
9046,quoc bao,None,thanh tri,ha noi,HN
9047,quoc lo 1,None,thanh tri,ha noi,HN
9048,quoc lo 1a,None,thanh tri,ha noi,HN
9049,quoc lo 1b,None,thanh tri,ha noi,HN
9050,quoc lo 70,None,thanh tri,ha noi,HN
9051,quynh do,None,thanh tri,ha noi,HN
9052,ta thanh oai,None,thanh tri,ha noi,HN
9053,tan trieu,None,thanh tri,ha noi,HN
9054,thanh dam,None,thanh tri,ha noi,HN
9055,thanh lan,None,thanh tri,ha noi,HN
9056,thanh liet,None,thanh tri,ha noi,HN
9057,tran thu do,None,thanh tri,ha noi,HN
9058,tranh khuc,None,thanh tri,ha noi,HN
9059,trieu khuc,None,thanh tri,ha noi,HN
9060,tu hiep,None,thanh tri,ha noi,HN
9061,tuu liet,None,thanh tri,ha noi,HN
9062,vanh dai 3,None,thanh tri,ha noi,HN
9063,vinh ninh,None,thanh tri,ha noi,HN
9064,vinh quynh,None,thanh tri,ha noi,HN
9065,vong cau niem,None,thanh tri,ha noi,HN
9066,yen nguu,None,thanh tri,ha noi,HN
9067,yen phu,None,thanh tri,ha noi,HN
9068,yen xa,None,thanh tri,ha noi,HN
9069,None,dai ang,thanh tri,ha noi,HN
9070,None,dong my,thanh tri,ha noi,HN
9071,None,duyen ha,thanh tri,ha noi,HN
